project_id,project_location_id,precision_code,geoname_id,place_name,latitude,longitude,location_type_code,location_type_name,gazetteer_adm_code,gazetteer_adm_name,location_class,geographic_exactness,project_title,start_actual_isodate,end_actual_isodate,donors_iso3,recipients,recipients_iso3,ad_sector_codes,ad_sector_names,ad_purpose_codes,ad_purpose_names,status,transactions_start_year,transactions_end_year,project_total_commitments,total_disbursements,even_split_commitments,even_split_disbursements,recommended_for_research,umbrella,year,year_uncertain,crs_sector_code,crs_sector_name,flow,all_recipients,recipient_condensed,sources_count,funding_agency,cofinancing_agency,implementing_agency,recipient_agencies,recipient_agencies_count,flow_class,intent,amount,currency,deflators_used,exchange_rates_used,usd_defl_2014,usd_current,start_actual,start_planned,end_actual,end_planned,recipient_count,recipient_cow_code,recipient_oecd_code,recipient_oecd_name,recipient_iso3,recipient_iso2,recipient_un_code,recipient_imf_code,line_of_credit,is_cofinanced,is_ground_truthing,loan_type,interest_rate,maturity,grace_period,grant_element,location_details,contacts,source_triangulation,field_completeness,round_coded
39004,39004_1238999,1,1238999,Kottawa,6.8408,79.9664,PPL,populated place,6295630|6255147|LK|36|1238999,Earth|Asia|Sri Lanka|Western Province|Kottawa,2,1,China loans $494.03m to Sri Lanka for Construction of Outer Circular Highway Project _„_Phase III ,,,CHN,Sri Lanka,LKA,210,Transport and Storage,,,Implementation,2014,2014,494030000,,98806000,,TRUE,FALSE,2014,FALSE,210,Transport and Storage,Export credits,Sri Lanka,Sri Lanka,4,"Export-Import Bank of China, Government Agency",,"China Metallurgical Construction Corporation - Capital Engineering & Research Incorporation, Ltd. (MCC-CERI), State-Owned Company",,,OOF-like,Mixed,494030000,USD,1,1,494030000,494030000,,,,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,Concessional,2.25,20,5,52.84,Colombo and Gambaha districts,,3,8,AdditionalCoded
39004,39004_1240477,1,1240477,Kerawalapitiya,7.0112,79.8842,PPL,populated place,6295630|6255147|LK|36|1240477,Earth|Asia|Sri Lanka|Western Province|Kerawalapitiya,2,1,China loans $494.03m to Sri Lanka for Construction of Outer Circular Highway Project _„_Phase III ,,,CHN,Sri Lanka,LKA,210,Transport and Storage,,,Implementation,2014,2014,494030000,,98806000,,TRUE,FALSE,2014,FALSE,210,Transport and Storage,Export credits,Sri Lanka,Sri Lanka,4,"Export-Import Bank of China, Government Agency",,"China Metallurgical Construction Corporation - Capital Engineering & Research Incorporation, Ltd. (MCC-CERI), State-Owned Company",,,OOF-like,Mixed,494030000,USD,1,1,494030000,494030000,,,,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,Concessional,2.25,20,5,52.84,Colombo and Gambaha districts,,3,8,AdditionalCoded
39004,39004_1242662,1,1242662,Kadawata,7.0047,79.96,PPL,populated place,6295630|6255147|LK|36|1242662,Earth|Asia|Sri Lanka|Western Province|Kadawata,2,1,China loans $494.03m to Sri Lanka for Construction of Outer Circular Highway Project _„_Phase III ,,,CHN,Sri Lanka,LKA,210,Transport and Storage,,,Implementation,2014,2014,494030000,,98806000,,TRUE,FALSE,2014,FALSE,210,Transport and Storage,Export credits,Sri Lanka,Sri Lanka,4,"Export-Import Bank of China, Government Agency",,"China Metallurgical Construction Corporation - Capital Engineering & Research Incorporation, Ltd. (MCC-CERI), State-Owned Company",,,OOF-like,Mixed,494030000,USD,1,1,494030000,494030000,,,,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,Concessional,2.25,20,5,52.84,Colombo and Gambaha districts,,3,8,AdditionalCoded
39619,39619_11611132,1,11611132,Kurmanjan Datka,40.32191,73.4267,PPL,populated place,6295630|6255147|KG|08|11611132,Earth|Asia|Kyrgyzstan|Osh Oblasty|Kurmanjan Datka,2,1,China loans Kyrgyzstan $389.74 million USD for construction of Datka-Kemin power transmission line and Kemin substation (Linked to Project #40431),,2015-09-01,CHN,Kyrgyz Republic,KGZ,230,Energy Generation and Supply,,,Completion,2012,2012,412748470,,58964067.1428571,,TRUE,FALSE,2012,FALSE,230,Energy Generation and Supply,Export credits,Kyrgyz Republic,Kyrgyz Republic,17,"Export-Import Bank of China, Government Agency",,"Tebian Electric Apparatus, Private Sector",,,OOF-like,Development,389740000,USD,0.944255468,1,412748470,389740000,,,2015-09-01,,1,703,614,Kyrgyz Republic,KGZ,KG,417,917,FALSE,FALSE,FALSE,Concessional,,,,,"Datka,Kemin ",,8,9,AdditionalCoded
40195,40195_1528339,1,1528339,Nookat,40.26597,72.61834,PPL,populated place,6295630|6255147|KG|00,Earth|Asia|Kyrgyzstan|Nookat,2,1,China EXIM Bank provides 129.8 million USD export credit for Renovation of Two Roads,2013-10-28,,CHN,Kyrgyz Republic,KGZ,210,Transport and Storage,,,Implementation,2012,2012,137462799,,7234884.15789474,,TRUE,FALSE,2012,FALSE,210,Transport and Storage,Export credits,Kyrgyz Republic,Kyrgyz Republic,3,"Export-Import Bank of China, Government Agency",,"China Road and Bridge Corporation, State-Owned Company",,,OOF-like,Mixed,129800000,USD,0.944255468,1,137462799,129800000,2013-10-28,2013-06-13,,2018-02-13,1,703,614,Kyrgyz Republic,KGZ,KG,417,917,FALSE,FALSE,FALSE,Concessional,2,20,9,59.54,Osh; Batken; Isfana; Kuaka; Balykchy,,4,8,AdditionalCoded
40195,40195_1222580,1,1222580,Ravat,39.88349,70.17232,PPL,populated place,6295630|6255147|KG|09|1222580,Earth|Asia|Kyrgyzstan|Batken|Ravat,2,1,China EXIM Bank provides 129.8 million USD export credit for Renovation of Two Roads,2013-10-28,,CHN,Kyrgyz Republic,KGZ,210,Transport and Storage,,,Implementation,2012,2012,137462799,,7234884.15789474,,TRUE,FALSE,2012,FALSE,210,Transport and Storage,Export credits,Kyrgyz Republic,Kyrgyz Republic,3,"Export-Import Bank of China, Government Agency",,"China Road and Bridge Corporation, State-Owned Company",,,OOF-like,Mixed,129800000,USD,0.944255468,1,137462799,129800000,2013-10-28,2013-06-13,,2018-02-13,1,703,614,Kyrgyz Republic,KGZ,KG,417,917,FALSE,FALSE,FALSE,Concessional,2,20,9,59.54,Osh; Batken; Isfana; Kuaka; Balykchy,,4,8,AdditionalCoded
40195,40195_1527004,1,1527004,Balykchy,42.46017,76.18709,PPL,populated place,6295630|6255147|KG|07|1527004,Earth|Asia|Kyrgyzstan|Issyk-Kul|Balykchy,2,1,China EXIM Bank provides 129.8 million USD export credit for Renovation of Two Roads,2013-10-28,,CHN,Kyrgyz Republic,KGZ,210,Transport and Storage,,,Implementation,2012,2012,137462799,,7234884.15789474,,TRUE,FALSE,2012,FALSE,210,Transport and Storage,Export credits,Kyrgyz Republic,Kyrgyz Republic,3,"Export-Import Bank of China, Government Agency",,"China Road and Bridge Corporation, State-Owned Company",,,OOF-like,Mixed,129800000,USD,0.944255468,1,137462799,129800000,2013-10-28,2013-06-13,,2018-02-13,1,703,614,Kyrgyz Republic,KGZ,KG,417,917,FALSE,FALSE,FALSE,Concessional,2,20,9,59.54,Osh; Batken; Isfana; Kuaka; Balykchy,,4,8,AdditionalCoded
40195,40195_8376186,1,8376186,Byurgendyu OPKH,40.31248,71.27253,PPL,populated place,6295630|6255147|KG|09|8376186,Earth|Asia|Kyrgyzstan|Batken|Byurgendyu OPKH,2,1,China EXIM Bank provides 129.8 million USD export credit for Renovation of Two Roads,2013-10-28,,CHN,Kyrgyz Republic,KGZ,210,Transport and Storage,,,Implementation,2012,2012,137462799,,7234884.15789474,,TRUE,FALSE,2012,FALSE,210,Transport and Storage,Export credits,Kyrgyz Republic,Kyrgyz Republic,3,"Export-Import Bank of China, Government Agency",,"China Road and Bridge Corporation, State-Owned Company",,,OOF-like,Mixed,129800000,USD,0.944255468,1,137462799,129800000,2013-10-28,2013-06-13,,2018-02-13,1,703,614,Kyrgyz Republic,KGZ,KG,417,917,FALSE,FALSE,FALSE,Concessional,2,20,9,59.54,Osh; Batken; Isfana; Kuaka; Balykchy,,4,8,AdditionalCoded
40195,40195_1527719,1,1527719,Kzyl-Kiya,40.25684,72.12793,PPL,populated place,6295630|6255147|KG|09|1527719,Earth|Asia|Kyrgyzstan|Batken|Kzyl-Kiya,2,1,China EXIM Bank provides 129.8 million USD export credit for Renovation of Two Roads,2013-10-28,,CHN,Kyrgyz Republic,KGZ,210,Transport and Storage,,,Implementation,2012,2012,137462799,,7234884.15789474,,TRUE,FALSE,2012,FALSE,210,Transport and Storage,Export credits,Kyrgyz Republic,Kyrgyz Republic,3,"Export-Import Bank of China, Government Agency",,"China Road and Bridge Corporation, State-Owned Company",,,OOF-like,Mixed,129800000,USD,0.944255468,1,137462799,129800000,2013-10-28,2013-06-13,,2018-02-13,1,703,614,Kyrgyz Republic,KGZ,KG,417,917,FALSE,FALSE,FALSE,Concessional,2,20,9,59.54,Osh; Batken; Isfana; Kuaka; Balykchy,,4,8,AdditionalCoded
40195,40195_1222635,1,1222635,Aydarken,39.94319,71.34184,PPL,populated place,6295630|6255147|KG|09|1222635,Earth|Asia|Kyrgyzstan|Batken|Aydarken,2,1,China EXIM Bank provides 129.8 million USD export credit for Renovation of Two Roads,2013-10-28,,CHN,Kyrgyz Republic,KGZ,210,Transport and Storage,,,Implementation,2012,2012,137462799,,7234884.15789474,,TRUE,FALSE,2012,FALSE,210,Transport and Storage,Export credits,Kyrgyz Republic,Kyrgyz Republic,3,"Export-Import Bank of China, Government Agency",,"China Road and Bridge Corporation, State-Owned Company",,,OOF-like,Mixed,129800000,USD,0.944255468,1,137462799,129800000,2013-10-28,2013-06-13,,2018-02-13,1,703,614,Kyrgyz Republic,KGZ,KG,417,917,FALSE,FALSE,FALSE,Concessional,2,20,9,59.54,Osh; Batken; Isfana; Kuaka; Balykchy,,4,8,AdditionalCoded
40195,40195_1528336,1,1528336,Kadamjay,40.12767,71.72351,PPL,populated place,6295630|6255147|KG|09|1222671|1528336,Earth|Asia|Kyrgyzstan|Batken|Kadamjaiskiy Raion|Kadamjay,2,1,China EXIM Bank provides 129.8 million USD export credit for Renovation of Two Roads,2013-10-28,,CHN,Kyrgyz Republic,KGZ,210,Transport and Storage,,,Implementation,2012,2012,137462799,,7234884.15789474,,TRUE,FALSE,2012,FALSE,210,Transport and Storage,Export credits,Kyrgyz Republic,Kyrgyz Republic,3,"Export-Import Bank of China, Government Agency",,"China Road and Bridge Corporation, State-Owned Company",,,OOF-like,Mixed,129800000,USD,0.944255468,1,137462799,129800000,2013-10-28,2013-06-13,,2018-02-13,1,703,614,Kyrgyz Republic,KGZ,KG,417,917,FALSE,FALSE,FALSE,Concessional,2,20,9,59.54,Osh; Batken; Isfana; Kuaka; Balykchy,,4,8,AdditionalCoded
40195,40195_1222687,1,1222687,Chorkŭh,39.97538,70.56958,PPL,populated place,6295630|6255147|TJ|03|1222687,Earth|Asia|Tajikistan|Viloyati Sughd|Chorkŭh,2,1,China EXIM Bank provides 129.8 million USD export credit for Renovation of Two Roads,2013-10-28,,CHN,Kyrgyz Republic,KGZ,210,Transport and Storage,,,Implementation,2012,2012,137462799,,7234884.15789474,,TRUE,FALSE,2012,FALSE,210,Transport and Storage,Export credits,Kyrgyz Republic,Kyrgyz Republic,3,"Export-Import Bank of China, Government Agency",,"China Road and Bridge Corporation, State-Owned Company",,,OOF-like,Mixed,129800000,USD,0.944255468,1,137462799,129800000,2013-10-28,2013-06-13,,2018-02-13,1,703,614,Kyrgyz Republic,KGZ,KG,417,917,FALSE,FALSE,FALSE,Concessional,2,20,9,59.54,Osh; Batken; Isfana; Kuaka; Balykchy,,4,8,AdditionalCoded
41246,41246_3531673,1,3531673,Cancún,21.17429,-86.84656,PPL,populated place,6295630|6255149|MX|23|8581707|3531673,Earth|North America|Mexico|Quintana Roo|Benito Juárez|Cancún,2,1,CDB Loans Up to 375 Million USD to Nextel Mexico for 3G Network,,,CHN,Mexico,MEX,220,Communications,,,Completion,2011,2011,416245247,,69374207.8333333,,TRUE,FALSE,2011,FALSE,220,Communications,Loan (excluding debt rescheduling),Mexico,Mexico,4,"China Development Bank (CDB), Government Agency",,"NII Holdings, Private Sector","NII Holdings, Private Sector",1,OOF-like,Mixed,375000000,USD,0.900911188,1,416245247,375000000,,,,,1,70,358,Mexico,MEX,MX,484,273,FALSE,FALSE,FALSE,Some Information,,10,3,,,"Gokul Hemmady, Executive Vice President and Chief Financial Officer of NII Holdings ",4,9,AdditionalCoded
41428,41428_742588,1,742588,Köseköy,40.74012,30.00556,PPL,populated place,6295630|6255147|TR|41|742588,Earth|Asia|Turkey|Kocaeli|Köseköy,2,1,China loans $720m for high-speed Ankara-Istanbuyl railway in Turkey,,2014-07-29,CHN,Turkey,TUR,210,Transport and Storage,,,Completion,2007,2007,1171822962,,167403280.285714,,TRUE,FALSE,2007,FALSE,210,Transport and Storage,Export credits,Turkey,Turkey,8,"Export-Import Bank of China, Government Agency",,"China Civil Engineering Construction Corporation (CCECC), State-Owned Company; China National Machinery and Equipment Import & Export Corporation, State-Owned Company",,,OOF-like,Mixed,720000000,USD,0.614427284,1,1171822962,720000000,,,2014-07-29,,1,640,55,Turkey,TUR,TR,792,186,FALSE,FALSE,FALSE,No Information,,,,,Ankara-Istanbul,,9,9,AdditionalCoded
42196,42196_729679,1,729679,Leshnikovo,41.84249,25.91159,PPL,populated place,6295630|6255148|BG|43|730441|729679,Earth|Europe|Bulgaria|Haskovo|Obshtina Harmanli|Leshnikovo,2,1,China donates USD10K for Bulgaria Disaster Relief,,,CHN,Bulgaria,BGR,700,Emergency Response,,,Completion,2012,2012,10437,,5218.5,,TRUE,FALSE,2012,FALSE,700,Emergency Response,Grant,Bulgaria,Bulgaria,2,"Chinese Embassy/Consulate, Government Agency",,,,,OOF-like,Development,15000,BGN,0.944255468,1.52205,10437,9855,,,,,1,355,,Bulgaria,BGR,BG,100,918,FALSE,FALSE,FALSE,,,,,,,,1,7,AdditionalCoded
42196,42196_733221,1,733221,Biser,41.86723,25.98821,PPL,populated place,6295630|6255148|BG|43|730441|6459518|733221,Earth|Europe|Bulgaria|Haskovo|Obshtina Harmanli|Biser|Biser,2,1,China donates USD10K for Bulgaria Disaster Relief,,,CHN,Bulgaria,BGR,700,Emergency Response,,,Completion,2012,2012,10437,,5218.5,,TRUE,FALSE,2012,FALSE,700,Emergency Response,Grant,Bulgaria,Bulgaria,2,"Chinese Embassy/Consulate, Government Agency",,,,,OOF-like,Development,15000,BGN,0.944255468,1.52205,10437,9855,,,,,1,355,,Bulgaria,BGR,BG,100,918,FALSE,FALSE,FALSE,,,,,,,,1,7,AdditionalCoded
42978,42978_792945,2,792945,Banatski Karlovac,45.04987,21.018,PPL,populated place,6295630|6255148|RS|VO|7581797|793133|792945,Earth|Europe|Serbia|Vojvodina|South Banat|Opština Alibunar|Banatski Karlovac,2,2,China donates Chinese books and CD-ROMs to a secondary school,,,CHN,Serbia,SRB,110,Education,,,Completion,2012,2012,,,,,TRUE,FALSE,2012,FALSE,110,Education,Grant,Serbia,Serbia,1,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Representational,,,,,,,,,,,1,,63,Serbia,SRB,RS,,942,FALSE,FALSE,FALSE,,,,,,,,3,6,AdditionalCoded
43012,43012_2037860,1,2037860,Daqing,46.58333,125,PPL,populated place,6295630|6255147|CN|08|2037860,Earth|Asia|China|Heilongjiang|Daqing,2,1,Part 2: China Development Bank to offer loans totaling 25 billion USD in to Russian Roseneft and Transneft (linked to project #43069),,,CHN,Russia,RUS,230,Energy Generation and Supply,,,Implementation,2009,2009,13570987876,,3392746969,,TRUE,FALSE,2009,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Russia,Russia,20,"China Development Bank (CDB), Government Agency",,"China National Petroleum Corporation (CNPC), State-Owned Company",Transnet,1,OOF-like,Commercial,10000000000,USD,0.736866033,1,13570987876,10000000000,,,,,1,365,,Russia,RUS,RU,643,922,FALSE,FALSE,FALSE,Non-Concessional,5.69,20,,24.05,,,8,8,AdditionalCoded
43012,43012_2016443,1,2016443,Skovorodino,53.98473,123.9403,PPL,populated place,6295630|6255148|RU|05|2016443,Earth|Europe|Russia|Amurskaya Oblast’|Skovorodino,2,1,Part 2: China Development Bank to offer loans totaling 25 billion USD in to Russian Roseneft and Transneft (linked to project #43069),,,CHN,Russia,RUS,230,Energy Generation and Supply,,,Implementation,2009,2009,13570987876,,3392746969,,TRUE,FALSE,2009,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Russia,Russia,20,"China Development Bank (CDB), Government Agency",,"China National Petroleum Corporation (CNPC), State-Owned Company",Transnet,1,OOF-like,Commercial,10000000000,USD,0.736866033,1,13570987876,10000000000,,,,,1,365,,Russia,RUS,RU,643,922,FALSE,FALSE,FALSE,Non-Concessional,5.69,20,,24.05,,,8,8,AdditionalCoded
43107,43107_1258034,2,1258034,Rausar Kothi,27.82469,79.91693,PPL,populated place,6295630|6255147|IN|36|1256729|1258034,Earth|Asia|India|Uttar Pradesh|Shāhjahānpur|Rausar Kothi,2,2,Reliance Industries in India Ordered $10B USD in Equipment from Shanghai Electric (linked to #43106),,,CHN,India,IND,220,Communications,,,Implementation,2010,2010,1383467897,,230577982.833333,,TRUE,FALSE,2010,FALSE,220,Communications,Loan (excluding debt rescheduling),India,India,12,"Export-Import Bank of China, Government Agency; China Development Bank (CDB), Government Agency; Bank of China (BOC), State-Owned Company; Industrial and Commercial Bank of China (ICBC), State-Owned Company",,"Reliance Industries Ltd., Private Sector","Reliance Industries Ltd., Private Sector",1,OOF-like,Commercial,1100000000,USD,0.795103379,1,1383467897,1100000000,,,,,1,750,645,India,IND,IN,356,534,FALSE,FALSE,FALSE,,,,,,Krishnapatnam; Chitrangi; Tilaiya; Rosa; Butibori; Sasan,,6,8,AdditionalCoded
43107,43107_10838721,2,10838721,Tilaiyā,24.25108,84.28063,PPL,populated place,6295630|6255147|IN|38|1260783|10838721,Earth|Asia|India|Jharkhand|Palāmu|Tilaiyā,2,2,Reliance Industries in India Ordered $10B USD in Equipment from Shanghai Electric (linked to #43106),,,CHN,India,IND,220,Communications,,,Implementation,2010,2010,1383467897,,230577982.833333,,TRUE,FALSE,2010,FALSE,220,Communications,Loan (excluding debt rescheduling),India,India,12,"Export-Import Bank of China, Government Agency; China Development Bank (CDB), Government Agency; Bank of China (BOC), State-Owned Company; Industrial and Commercial Bank of China (ICBC), State-Owned Company",,"Reliance Industries Ltd., Private Sector","Reliance Industries Ltd., Private Sector",1,OOF-like,Commercial,1100000000,USD,0.795103379,1,1383467897,1100000000,,,,,1,750,645,India,IND,IN,356,534,FALSE,FALSE,FALSE,,,,,,Krishnapatnam; Chitrangi; Tilaiya; Rosa; Butibori; Sasan,,6,8,AdditionalCoded
43107,43107_10790304,2,10790304,Chitrangi,24.4718,82.53923,PPL,populated place,6295630|6255147|IN|35|9748010|10790304,Earth|Asia|India|Madhya Pradesh|Singrauli|Chitrangi,2,2,Reliance Industries in India Ordered $10B USD in Equipment from Shanghai Electric (linked to #43106),,,CHN,India,IND,220,Communications,,,Implementation,2010,2010,1383467897,,230577982.833333,,TRUE,FALSE,2010,FALSE,220,Communications,Loan (excluding debt rescheduling),India,India,12,"Export-Import Bank of China, Government Agency; China Development Bank (CDB), Government Agency; Bank of China (BOC), State-Owned Company; Industrial and Commercial Bank of China (ICBC), State-Owned Company",,"Reliance Industries Ltd., Private Sector","Reliance Industries Ltd., Private Sector",1,OOF-like,Commercial,1100000000,USD,0.795103379,1,1383467897,1100000000,,,,,1,750,645,India,IND,IN,356,534,FALSE,FALSE,FALSE,,,,,,Krishnapatnam; Chitrangi; Tilaiya; Rosa; Butibori; Sasan,,6,8,AdditionalCoded
46971,46971_1227037,1,1227037,Tangalle,6.02338,80.79738,PPL,populated place,6295630|6255147|LK|34|1227037,Earth|Asia|Sri Lanka|Southern Province|Tangalle,2,1,China Development Bank provides loan of $153 million to Sri Lanka for Priority Road Project-1 (part of umbrella project #33381),,,CHN,Sri Lanka,LKA,210,Transport and Storage,,,Completion,2011,2011,169828061,,9989885.94117647,,TRUE,FALSE,2011,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Sri Lanka,Sri Lanka,2,"China Development Bank (CDB), Government Agency",,,,,OOF-like,Mixed,153000000,USD,0.900911188,1,169828061,153000000,,,,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,,,,,,,,4,8,AdditionalCoded
46971,46971_1242185,1,1242185,Kalkudah,7.7191,81.5874,PPL,populated place,6295630|6255147|LK|37|1242185,Earth|Asia|Sri Lanka|Eastern Province|Kalkudah,2,1,China Development Bank provides loan of $153 million to Sri Lanka for Priority Road Project-1 (part of umbrella project #33381),,,CHN,Sri Lanka,LKA,210,Transport and Storage,,,Completion,2011,2011,169828061,,9989885.94117647,,TRUE,FALSE,2011,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Sri Lanka,Sri Lanka,2,"China Development Bank (CDB), Government Agency",,,,,OOF-like,Mixed,153000000,USD,0.900911188,1,169828061,153000000,,,,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,,,,,,,,4,8,AdditionalCoded
46971,46971_1250066,1,1250066,Beliatta,6.0496,80.73252,PPL,populated place,6295630|6255147|LK|34|1250066,Earth|Asia|Sri Lanka|Southern Province|Beliatta,2,1,China Development Bank provides loan of $153 million to Sri Lanka for Priority Road Project-1 (part of umbrella project #33381),,,CHN,Sri Lanka,LKA,210,Transport and Storage,,,Completion,2011,2011,169828061,,9989885.94117647,,TRUE,FALSE,2011,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Sri Lanka,Sri Lanka,2,"China Development Bank (CDB), Government Agency",,,,,OOF-like,Mixed,153000000,USD,0.900911188,1,169828061,153000000,,,,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,,,,,,,,4,8,AdditionalCoded
46971,46971_1236696,1,1236696,Mahiyangana,7.31667,80.98333,PPL,populated place,6295630|6255147|LK|29|1236696,Earth|Asia|Sri Lanka|Central Province|Mahiyangana,2,1,China Development Bank provides loan of $153 million to Sri Lanka for Priority Road Project-1 (part of umbrella project #33381),,,CHN,Sri Lanka,LKA,210,Transport and Storage,,,Completion,2011,2011,169828061,,9989885.94117647,,TRUE,FALSE,2011,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Sri Lanka,Sri Lanka,2,"China Development Bank (CDB), Government Agency",,,,,OOF-like,Mixed,153000000,USD,0.900911188,1,169828061,153000000,,,,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,,,,,,,,4,8,AdditionalCoded
46971,46971_1226379,1,1226379,Thiriwanakatiya,6.6635,80.4379,PPL,populated place,6295630|6255147|LK|33|1226379,Earth|Asia|Sri Lanka|Province of Sabaragamuwa|Thiriwanakatiya,2,1,China Development Bank provides loan of $153 million to Sri Lanka for Priority Road Project-1 (part of umbrella project #33381),,,CHN,Sri Lanka,LKA,210,Transport and Storage,,,Completion,2011,2011,169828061,,9989885.94117647,,TRUE,FALSE,2011,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Sri Lanka,Sri Lanka,2,"China Development Bank (CDB), Government Agency",,,,,OOF-like,Mixed,153000000,USD,0.900911188,1,169828061,153000000,,,,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,,,,,,,,4,8,AdditionalCoded
